month,Rainfall,min_tmin,mean_tmin,max_tmin,min_tmax,mean_tmax,max_tmax
1984-11,,10.9,15.2,20.4,19.1,26.5,30.5
1984-12,,8.8,12,16,22.3,25.1,28.4
1985-01,,5.8,12,18.5,21.2,25.8,29.9
1985-02,,7.3,14,17.7,21.5,26.9,29.3
1985-03,,15,18.6,21.2,26.8,30.8,33.5
1985-04,,17.4,20.1,23.3,26.8,31.5,33.5
1985-05,,15.7,18.5,22.9,23.5,29.2,36.4
1985-06,,17.5,18.9,21.3,24,27.9,29.9
1985-07,,16.2,18.5,20.2,22.5,26.9,29.5
1985-08,,16.5,17.9,19,22.1,27.2,29.6
1985-09,,15.7,18,20.5,24.5,27.8,29.5
1985-10,,13,17.9,20.5,23,27.8,30.2
1985-11,,10.1,13.6,16.7,24.4,26.8,28.8
1985-12,,5.9,11.3,15.5,21,24.6,29.5
1986-01,,7.1,11.3,17.7,20.6,25.1,29
1986-02,,10.3,15,20.3,22.6,28.1,31
1986-03,,13.3,17.9,22.5,25.8,30.2,34
1986-04,,16.4,19.8,24.5,26.5,31.6,36.4
1986-05,,13.9,19.7,22.5,26.2,30.1,34.1
1986-06,,15.4,18.6,21,22.4,27.8,31.3
1986-07,,15.7,18.6,19.9,23.1,27.6,31
1986-08,,15.1,18.3,20.3,22.5,28.8,31.1
1986-09,,15.5,18.3,20,25.9,29,31.5
1986-10,,11.6,16.2,19.3,25.4,28.9,32.2
1986-11,,13,16.1,20.1,21.5,28.4,31.8
1986-12,,8.5,10.9,15.7,18.8,25,29.4
1987-01,,6,11.3,19,22.4,26.3,29.5
1987-02,,12.5,16.4,20.5,23,28.1,31
1987-03,,15.8,19.6,23.7,27.7,31.4,35
1987-04,,12.5,19.5,23.5,,,
1987-05,,17.5,21.3,24.8,,,
1987-06,,17.4,20.2,23.5,,,
1987-07,,17.7,19.1,20.6,20.9,27.6,31.8
1987-08,,17.4,19,21.5,23.4,27.8,30.9
1987-09,,15.9,18.3,20.4,25.5,27.9,29.8
1987-10,,16,18,21.2,22.7,29.1,31
1987-11,,12.2,14.6,19.5,22.8,26.3,29.5
1987-12,,8.5,13.2,17.9,22,26.4,29.6
1988-01,,9.5,13.2,17.1,22.1,26.1,29.4
1988-02,,9.4,15,22.7,23.2,27.6,33
1988-03,,14,17.5,21.2,28.2,31.1,35.5
1988-04,,14,19.8,24.5,,,
1988-05,,15.5,18.7,23.1,27.6,31.7,35.3
1988-06,,16.9,19.2,24,23.9,29.2,32.8
1988-07,,15,18.3,20,21.5,25.9,28
1988-08,,14.5,18.4,19.9,23.5,27,30
1988-09,,15.4,17.6,19.1,,,
1988-10,,14.5,16.5,19,25,27.3,29.7
1988-11,,10.1,14.4,17.4,22.6,26.2,28.3
1988-12,,9.6,12.3,15,20.5,25.4,28
1989-01,,8.6,11.7,15.6,18,25,29.5
1989-02,,10,14.9,20.6,23.6,27,32.1
1989-03,,12.7,18,22,24.4,30.7,35
1989-04,,15,20,23.5,28.2,31.5,35.1
1989-05,,16.6,20.8,25,22.5,31.4,37.4
1989-06,,16.5,18.8,21.6,22.3,27.8,31.6
1989-07,,17,18.6,20,22.3,27.6,30.5
1989-08,,16.8,18.3,20,25.6,28.2,30.6
1989-09,,14.2,17.5,19.6,24,29.3,30.8
1989-10,,14.5,17.8,21.6,26.7,28.9,32
1989-11,,10.1,15.2,19.6,22.6,27.2,31.3
1989-12,,6.4,13.7,20.2,24.3,27.1,29.9
1990-01,,7,11.6,16,20.5,26.3,28.5
1990-02,,9.2,14,19.5,17.4,26.7,30.7
1990-03,,9.2,17.2,22.3,26,30.1,34.3
1990-04,,14,20,24,30.3,33.3,37.5
1990-05,,15.7,20.8,25,25,33.2,38
1990-06,,17.9,19.7,22.4,,,
1990-07,,16.1,18.8,21,,,
1990-08,,17.5,18.8,20.5,25.5,28.5,30.5
1990-09,,15.4,18.3,20.2,22.7,28.3,30.9
1990-10,,14.3,16.6,19.1,,,
1990-11,,11.6,15.2,18,,,
1990-12,,7.5,11.3,14.3,,,
1991-01,,7.5,12.5,18.4,,,
1991-02,,10,13.9,19,,,
1991-03,,9.6,17.4,22.1,,,
1991-04,,14.3,19.6,22.8,,,
1991-05,,14.9,19.7,24,,,
1991-06,,17,18.9,22.1,,,
1991-07,,16.5,18.3,20,,,
1991-08,,15.4,17.5,19.6,,,
1991-09,,16.2,19.1,21.7,,,
1991-10,,14.7,17.8,21,,,
1991-11,,13.4,16.8,20,,,
1991-12,,9.3,13.7,17.1,22.2,26.3,30
1992-01,,8,12.7,15.7,22.5,25.7,28
1992-02,,9.7,14.3,20.5,,,
1992-03,,14,18.5,21.5,28.8,31.1,34.1
1992-04,,15.8,21,24.3,29.8,33.6,36.8
1992-05,,16.3,20.8,24,25.3,32.1,36.5
1992-06,,17.5,19.9,23.6,24,29.5,34.7
1992-07,,15.5,18.6,21.5,23.9,28,31.9
1992-08,,17.3,18.6,20,23.6,27.4,30.2
1992-09,,16,17.9,19,24,27.2,29
1992-10,,16.2,18,20.8,26.9,28.8,30.3
1992-11,,9.7,14.5,18.8,25,28.2,30.5
1992-12,,7.8,11.9,16.4,21.6,25.1,28.5
1993-01,,10,12.9,18.5,21.5,24.8,27.4
1993-02,,10.3,14.4,17.7,22,26.6,30
1993-03,,13.3,18.2,22.3,24,30,33.6
1993-04,,16.5,20.3,23,30.1,32.6,34.5
1993-05,,17.5,20,23,27.9,31.8,36.1
1993-06,,17.8,19.6,23.7,26.6,30.9,35
1993-07,,17,19.1,21.4,22.5,28,32.7
1993-08,,16,18,20.5,25.5,27.8,30
1993-09,,14.6,16.9,20.6,26,29.9,32.6
1993-10,,12,17.2,20.8,26.5,29.3,31.4
1993-11,,7.9,15.2,22.7,26.3,28.6,31.6
1993-12,,8,12.5,18.7,21,26.1,30.4
1994-03,,12.8,17.8,23.5,26,31.1,36.9
1994-04,,13.8,19,23.4,22.4,31.6,35.1
1994-05,,17.1,20.8,25.9,24.7,33.3,39
1994-06,,17.4,20.4,23.5,25.5,31.7,35.2
1994-07,,16.1,18.8,20.4,23.5,28.1,31
1994-08,,15.9,18.4,20.6,24.5,28.3,31.5
1994-09,,15.6,17.7,20.4,26.4,29.2,31.5
1994-10,,11.3,17.1,21.2,24.4,29.6,32.8
1994-11,,9,15.2,20.5,26.2,29.1,32
1994-12,,4.8,11.1,15.1,22.8,26.4,28.9
1995-01,,7.1,13.4,20,22.6,26.4,30.3
1995-02,,12.1,17,22,26.8,29.4,34
1995-03,,11.5,17.9,22.7,27.7,31.5,34.8
1995-04,,17,21.4,24,30.8,34.1,37.6
1995-05,,17.1,21.2,24.6,31,34.1,36.9
1995-06,,17.5,19.4,22.4,20.8,29.6,36.7
1995-07,,16.6,18.5,19.7,24.2,27.9,30.9
1995-08,,16.6,18.8,20.5,23.5,27.3,29.7
1995-09,,,,,24.6,27.4,30
1995-10,,13,16.5,20,25.2,27.9,30.5
1995-11,,13.1,16.3,19.4,18.2,26.7,30.2
1995-12,,6,12.1,16,22.4,24.9,28.2
1996-01,,6.5,10.8,15.2,20.9,25.6,28.2
1996-02,,9.6,14.7,19.2,24.8,29,32.1
1996-03,,13.1,17.9,22,29.2,31.8,34.8
1996-04,,14.5,19.9,26.7,27.7,32.6,36.7
1996-05,,18.2,21.5,24.4,30.8,34.6,36.5
1996-06,,17.1,19.4,24.1,22.8,29.2,35.4
1996-07,,15,18.8,20,22.7,27.9,31.8
1996-09,,16.5,19,21.5,27.2,29.4,31.6
1996-10,,12.6,17,19.4,23,28,31.5
1996-11,,9,13.2,19,21.1,27.3,30
1997-01,,9.8,12.6,16.5,18.7,25.3,30.5
1997-02,,9.5,15.4,19,26,29.1,32.5
1997-03,,16,19.1,23,25.4,31.6,36.1
1997-04,,15.6,19.9,23.4,20,30.8,36.4
1997-05,,17,20.9,24.9,25.4,32.5,36.8
1997-06,,18.5,19.7,21.5,23.5,28.1,30.9
1997-07,,18.6,19.9,21.5,25.2,28.8,31
1997-08,,16.2,19.4,21.1,26.7,29.5,31.5
1997-09,,17.8,19.4,20.8,26.7,30,31.3
1997-10,,13.5,17.3,20.5,24.9,29.4,32.2
1997-11,,9,13.6,17.5,25.7,29.1,33.4
1997-12,,6.4,12.2,15.9,22,27.1,30.6
1998-01,,10.4,12.9,16.5,23.5,26.4,30
1998-02,,11.6,15.5,19.5,20.7,27.8,32
1998-03,,14.5,19,22.1,29,31.4,35
1998-04,,,,,25.5,33.4,36.5
1998-05,,,,,26.8,33.2,37
1998-06,,,,,22.5,30.2,34.6
1998-07,,16.6,18.7,22,20.1,26.9,30.8
1998-08,,17,18.5,21,23.1,27.6,31.7
1998-09,,16.9,18.4,20.3,25,27.6,30
1998-10,,14.2,17.1,19,23.5,27.1,29.9
1998-11,,9.4,13.9,17.2,25.4,27.6,30.3
1998-12,,6.7,12.9,18.4,22.9,26.2,29
1999-01,,10,12.8,15.6,21,25.1,29.2
1999-02,,12.5,15.5,19.5,24.3,27.2,30.4
1999-03,,13.8,17.7,22.4,26.2,30.2,33.7
1999-04,,15.4,19,24.2,23.5,31.6,36.7
1999-05,,14.5,20,23.8,27,32.1,36.1
1999-06,,11.4,19.6,22.5,26.5,31.5,34.7
1999-07,,17.1,18.8,22.2,22.2,27.7,32.6
1999-08,,16.1,18.3,21,22.6,27.2,30.8
1999-09,,16.5,18.3,20.1,24,28.3,30.3
1999-10,,15,17.3,19.3,24.6,28.4,30.4
1999-11,,9.9,14.2,19.3,25.5,27.8,30.1
1999-12,,7.1,13.7,16.2,23.5,26.3,28.5
2000-01,,8,12.9,17.6,20.7,25.7,30
2000-02,,11.7,14.1,16.9,22.9,27.2,31
2000-03,,16,18.2,21.4,28.3,31.3,34
2000-04,,,,,26,33,36
2000-05,,13.5,19.1,21,24,29.7,33
2000-06,,16.4,18.8,20.5,23.7,28.2,32.3
2000-07,,17.2,18.6,20,22,27.2,29.5
2000-08,,,,,23,28.1,31
2000-09,,17,18.6,19.9,25.5,28.4,31
2000-10,,13.3,16.6,19,27.7,29.1,30.8
2000-11,,9.2,14.4,17.5,24.5,27.8,31.4
2000-12,,5.5,11.9,14.5,22.3,26.3,28.3
2001-01,,9.5,12.8,16.4,22.7,25.7,29.9
2001-03,,12.7,18.4,21.4,24.8,31.9,35
2001-05,,17.3,21.1,24,30,34,36.1
2001-06,,17.7,19.9,24.6,24.4,30.6,35.6
2001-08,,15.1,18.4,19.8,22.7,28.3,31
2001-09,,12.1,18,19.8,26.4,28.9,31.6
2001-10,,13.1,17.3,20.1,26,28.7,30.9
2001-11,,11.2,14.3,18.1,24,28.2,30.5
2001-12,,8.3,12.5,17,21.2,25.5,29.4
2002-01,,10.2,14.6,19.4,22.1,28.2,30.7
2002-02,,12,16.2,20.6,23.1,28.1,31
2002-03,,,,,24.2,30.7,36.8
2002-04,,17,20.8,24.6,28,33.1,36
2002-05,,16.6,19.9,24.9,26.2,32.7,37.4
2002-06,,,,,25,29.8,34.8
2002-07,,,,,22.1,28.3,32
2002-08,,,,,25.2,28.7,31
2002-09,,16.7,18.8,21,26.2,28.8,31.7
2002-10,,12.1,16.2,19.5,26,28.4,30.8
2002-12,,10.6,12.6,14.8,24,26.4,30
2003-01,,8.6,11.9,15,21.8,25.4,28.2
2003-02,,10.9,14.1,19.5,21.5,28.8,33.5
2003-06,,17.5,19.5,21.5,25.2,29.7,33.7
2003-07,,16.4,19.1,24.8,23.9,28.6,32
2003-11,,10.7,14.6,18.9,23,26.5,28.8
2003-12,,9.6,12.7,17.4,21.8,25.7,29
2004-01,,9,12.5,19.5,21.5,26.3,31.4
2004-02,,12.5,16.1,20.1,23.4,29.3,32.2
2004-03,,14,18.5,22.6,28.8,31.7,36.5
2004-04,,16,20.7,25,29.7,33,37
2004-05,,16.7,20.4,23.6,27.2,31.9,36
2004-06,,18.2,19.6,21.6,23.4,27.3,31.5
2004-07,,16,19.3,21.6,23.4,28.3,31
2004-08,,17.2,18.7,20.9,23.5,30.3,33.2
2004-09,,15.1,18.3,22.4,,,
2004-10,,13.6,17.5,21.5,25.4,30,32.5
2004-11,,10.6,14.5,19,25.5,28.8,31.5
2004-12,,9.8,13.9,17.2,22.2,27.7,30.7
2005-01,,8.9,12.8,16,22,26.1,29.4
2005-02,,12.6,16.5,19.8,25.4,29.7,33.2
2005-03,,15.2,19.2,22.5,24.7,31.1,36
2005-04,,15,20.5,23.4,31,33.3,36.5
2005-05,,,,,27,34,37.2
2005-06,,17.7,20,22.5,27.2,31.1,34.9
2005-07,,17,18.9,21.1,26,29.2,32
2005-09,,16.5,18.6,20.2,24.7,28.3,30.4
2005-10,,14,17.5,20.9,26,28.4,30.2
2005-11,,10.7,13.9,17.9,25,28.5,32.2
2005-12,,8.6,12.8,17.4,21,26.4,31
2006-01,,9.7,13.3,16.7,22.2,26.1,29
2006-02,,9.8,15.4,19.3,25.5,28.9,32
2006-03,,11.5,16.4,22.4,25.2,30.2,35.5
2006-04,,18,21.1,24,28.4,33.8,37.2
2006-05,,16.2,20.5,24.4,23.8,32.2,36.8
2006-06,,17,19.5,21.4,23.2,29.1,34
2006-07,,17.8,19.2,20.5,23.5,27.2,30.2
2006-08,,16.5,18.4,20,25.2,28.7,32
2006-09,,14.9,18.3,20.8,25.7,29.6,31.9
2006-10,,14.9,17.5,19.6,28,30.1,33
2006-11,,10,14.6,18,24.4,28.8,31.7
2006-12,,11,13.8,17.6,20,26.8,31.2
2007-04,,17.2,20.3,23,26.2,32.6,37.6
2007-05,,18,20.9,24.4,29,33.7,36.8
2007-06,,17.9,19.4,20.6,25,28.7,35.5
2007-07,,17.1,18.7,20,21.7,27.6,30.5
2007-08,,15.5,17.4,19.6,24,28.7,31.2
2007-09,,16,17.6,19.3,26,28.1,31.2
2007-10,,12.6,16.6,20.1,25.7,28.8,31.5
2007-11,,11.3,14.4,18,24.2,28.8,31.8
2007-12,,7.8,12.7,16.7,20.8,25.7,30
2008-01,,6.6,12.4,16.5,22,26.3,31.5
2008-02,,9.9,15.3,20,25.4,28.5,33.7
2008-03,,,,,24.8,32.4,36
2008-04,,,,,30.1,34.2,37
2008-05,,,,,27.5,33.4,36.6
2008-06,,17,19.1,22.9,24.7,28.6,32
2008-07,,16.5,18.9,20.4,25.2,28.7,32
2008-08,,16.5,18.6,19.9,23,28.8,31.5
2008-09,,15.9,18.4,20.4,22.5,27.9,30.4
2008-10,,12.9,16.1,19.9,25,27.6,31
2008-11,,10.1,14.5,20.5,24.8,28.1,31
2008-12,,9.2,12.8,19,22,27.8,30.1
2009-01,,7.3,12.2,18.8,20.7,25.5,29.8
2009-02,,9.9,14.9,20.2,24.8,28.6,31.2
2009-03,,14.8,19.6,23.2,28.5,32.2,35.9
2009-04,,17.1,21.2,24.7,30.1,33.4,35.3
2009-05,,15.5,19.9,24.1,25.4,31.9,35.4
2009-06,,16.5,19.5,22.5,26.2,30.7,34.2
2009-07,,17.3,19.3,21.4,21.6,29.7,34.9
2009-08,,17.8,19.5,22,25.4,29,31.9
2009-09,,17,18.8,20.4,24.2,29.5,31.9
2009-10,,15.4,18.4,22,25.4,30.4,34.6
2009-11,,11.6,15.2,18.5,25.1,29.2,31.6
2009-12,,10.5,13.5,16.6,22.2,26.6,29.4
2010-01,,10.5,14.4,23.5,22.6,26.1,30
2010-02,,9,13.8,18.5,20,27.2,31
2010-03,,12.1,17.7,22.2,23,31.5,34
2010-04,,,,,30.9,34.9,37.7
2010-05,,,,,26.8,34.1,37.7
2010-06,,16.9,19,22.2,24.2,29.5,35
2010-07,,16.8,18.6,20,24.5,28.7,31.3
2010-08,,15.3,18,20.7,20.1,28.1,30.5
2010-09,,14.9,17.9,19.5,25.3,28.9,31.8
2010-10,,13.7,17.4,20.3,27,29.8,32
2010-11,,12.1,15.2,20.7,26.9,28.9,31.3
2010-12,,8,13.5,19.4,25,28,30.9
2011-01,,6,12.2,17,23.2,27.1,30.8
2011-02,,8.1,14.1,18.6,25,28.4,31
2011-03,,15,18.4,22,28.9,31.9,34.6
2011-05,,18.5,20.9,24.2,26.9,33,39.1
2011-06,,18.3,19.9,23,27,31.5,36.8
2011-07,,16.6,18.7,20.7,23,27.4,30.1
2011-08,,16.4,18.3,19.6,,,
2011-09,,17,18.7,20.7,23.9,28.7,31
2011-10,,10.4,15.9,20.5,21.1,27.2,30.9
2011-11,,7.6,14.2,17.3,26,28.3,32.4
2011-12,,10,13.3,18.5,23.6,27.4,33
2012-01,,9.2,12.3,16.9,,,
2012-03,,14.6,20.3,23.6,,,
2012-04,,17.6,21.6,24.2,,,
2012-05,,13.9,19.8,24.5,,,
2012-06,,17.1,19.4,23,17.1,19.4,23
2012-07,,16.6,19.2,21.2,,,
2012-09,,15.2,18.1,20.4,,,
2012-10,,11.2,16.2,21,,,
2012-11,,10.4,15,17.9,,,
2012-12,,8.2,12.4,17.2,21.2,26.4,29.6
2013-01,,8.2,12.1,16.4,20.6,25.9,29.9
2013-02,,11.3,15.4,20.4,21.8,28.7,33.4
2013-03,,14.6,19.4,23.1,28.5,32.6,35.8
2013-05,,17.6,21.5,25.3,,,
2013-06,,13.7,20,22.8,26.6,31.1,34.5
2013-07,,16.5,18.6,21.1,23,27.7,31.5
2013-08,,13.5,17.9,20.9,25.2,27.8,30.5
2013-09,,14.4,17.3,20.9,26.5,28.9,31.6
2013-10,,12,16.1,19.4,24,28.3,34
2013-11,,,,,22.5,28.6,31
2013-12,,7.5,11.7,18,23.9,27,31
2014-01,,5.2,11.1,15.6,22.5,26.4,29.5
2014-02,,10.5,14.5,19,26.3,29.6,40.5
2014-03,,11.4,16.2,20,,,
2014-04,,13.5,18.4,22.9,28.5,33.7,37.5
2014-05,,,,,23.9,34.4,37.1
2014-06,,11.1,18.6,22,27,32.5,36.4
2014-07,,11.9,16.8,19.4,22,27.5,31.6
2014-08,,15.6,16.8,18.4,25,28.5,31.6
2014-09,,11.4,16,18,25.1,29.7,32.7
2014-10,,8.2,14.9,18.3,24.8,28.4,31.6
2014-11,,,,,25.8,28.5,30.1
2014-12,,5,10.7,15.4,24,27.1,31
2015-01,,,,,25,27.9,31.6
2015-02,,,,,24.5,29.1,31.8
2015-03,,,,,25,32.1,35.4
2015-04,,,,,32,34.2,38.6
2015-05,,11.5,18.3,22.4,22.6,34.1,37.9
2015-06,,14.6,17.2,20.7,24.1,31.2,36.4
2015-07,,15,16.8,20,24.9,29.8,35.3
2015-08,,13.7,16.7,18.9,25.5,30.2,33.2
2015-09,,13.5,16,17.6,27,30.7,33
2015-10,,8.9,13.9,17,23.2,28.9,32
2015-11,,,,,24.9,27.3,31
2015-12,,,,,23.6,26.4,28.5
2016-01,,,,,21.6,26.1,31
2016-02,,4.5,11.5,16,25.5,28.8,32.7
2016-03,,,,,26,31.8,35.8
2016-04,,10.4,16.8,23.3,29,34.7,38.8
2016-05,,,,,27.2,33.8,37.4
2016-06,,10.8,15.7,21,23.5,30.4,37.8
2016-07,,10.2,16.4,19.6,25.6,29.1,33.2
2016-08,,10.6,16.8,21.2,26.2,28.7,30.9
2016-09,,8.2,14.6,19.2,23.6,28,31.6
2016-10,,,,,24,28,32.4
2016-11,,,,,22.2,28.2,33
2016-12,,2,9,14.8,,,
2017-01,,,,,22.4,26.5,28.9
2017-02,,9.2,14.4,22.2,24.9,29.3,33.8
2017-03,,12,16.5,22.2,27.2,32.5,36.6
2017-04,,13.6,20.5,23.9,24.3,34.8,43.2
2017-05,,16.3,19,21.5,23,32.1,39.2
2017-06,,14.9,18.4,20.8,24.6,29.7,32.9
2017-07,,13.4,16.6,18.8,26.2,30.1,32.8
2017-08,,15,18.2,20.8,24.1,29.6,33.1
2017-09,,14.9,17,18.5,23.8,28.8,31.4
2017-10,,12.4,16,22,25.4,28.4,31.4
2017-11,,9.1,15.5,22,25.6,28.7,31.8
2017-12,,7.6,11,14.2,23.6,27.3,32.6
2018-01,,,,,19.2,25.7,31.4
2018-02,,9.9,14.4,18.7,,,
2018-03,,,,,29,32.5,36.8
2018-04,,10.8,16.4,22.2,26.8,32.8,36.7
2018-05,,12.8,17.7,20.5,24.9,32.2,36.6
2018-06,,12.2,15.7,19.8,,,
2018-07,,14,16,22.2,24.8,28.8,32.5
2018-08,,11.4,15.7,19.4,25.4,28.5,31.6
2018-09,,12.4,17.4,21.4,21.5,29.4,31.9
2018-10,,15.3,17.9,20.8,25.6,29.8,33
2018-11,,,,,25,28.4,31.2
2018-12,,9.6,13.2,16.8,22.5,25.4,28.1
2019-01,,6.4,12.9,18.5,24,26.9,29.9
2019-02,,12,16.7,20.6,25.5,29.2,32.2
2019-03,,12.8,18.1,22.8,23.1,30.9,35.5
2019-05,,19.4,21.9,24.6,,,
2019-06,,17.4,20.5,22.8,,,
2019-07,,15.8,19.4,21.6,,,
2019-08,,18,19.8,21.8,,,
2019-09,,16,19,22.9,,,
2019-10,,14.7,17.8,21.2,,,
2019-11,,10.5,15.6,21,,,
2019-12,,11.4,14.6,20.7,,,
2020-01,,9.8,13.8,19.6,,,
2020-02,,9.8,15.7,20.6,,,
2020-03,,14.3,18.3,23.4,,,
2020-04,,18.8,20.9,23.2,,,
2020-05,,17.4,22,24.8,,,
2020-06,,17.5,19.7,21.8,,,
2020-07,,17.1,19.2,20.8,,,
2020-08,,17.4,19.3,21.2,,,
2020-09,,17.2,18.6,20.2,,,
2020-10,,11,17.2,19.8,,,
2020-11,,8.2,13.8,19.1,,,
2020-12,,10.4,13.5,19.7,,,
2021-01,,9.6,13.2,16.8,,,
2021-02,,12,16.5,22.1,,,
2021-05,,18.1,22,25.8,,,
2021-06,,18.7,22.2,25.9,,,
2021-07,,16.2,19.4,21,,,
2021-08,,16.5,18.9,19.9,,,
2021-09,,17,18.8,20.2,,,
2021-10,,14.5,18.4,21,,,
2021-11,,10.1,15.2,19.6,,,
2021-12,,9.5,13.1,16,,,
2022-01,,9.8,13.7,17.9,,,
2022-03,,11.8,18.2,22.3,,,
